title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
"NEXT JUEGOS TANDIL ELECTRÓNICA, COMPUTACIÓN",,,Sarmiento 356,+54 249 447-8999,Tandil,Provincia de Buenos Aires,-37.3263077,-59.1406216,4.5,12,https://lh3.googleusercontent.com/p/AF1QipNs10d4RvxAuCY1Esb_aoR37l1UXAMXNJplP_KD=w408-h544-k-no,55.0,14,2025-05-28T23:34:37.251Z,electronica
RURALINK,Tienda de electrónica,http://ruralink.com.ar/,Av. Buzón 727,+54 249 430-2244,BWH,Provincia de Buenos Aires,-37.320178,-59.1182755,2.0,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yKxALe1Wyj-igBzbCQnq3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.214355&pitch=0&thumbfov=100,1.0,52,2025-05-28T23:34:37.250Z,electronica
Natsu Electronica y Videojuegos,Tienda de videojuegos,,4 de Abril 418,+54 249 420-9290,Tandil,Provincia de Buenos Aires,-37.3258809,-59.1278876,4.6,9,https://lh3.googleusercontent.com/p/AF1QipPfTiJ3qM8r_kn1iZQvuauW2NAGCVpd9H3vVR7J=w408-h408-k-no,19.0,88,2025-05-28T23:34:37.250Z,electronica
Eco Pila,Tienda de electrónica,,Sarmiento 656,+54 249 438-6907,Tandil,Provincia de Buenos Aires,-37.3247176,-59.1365503,4.7,8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGJCunRVxFPVzAAGeFlryTPvINdYct_PeubrJourW0TLYLpB4Q-tgPQWP_I9yDfKAHTsvMZDtDCHx53qNOm1CttRlUwGi1GlfRteUhC2huqvQpZjE2EZqH08ea7lAUnx70vDXB=w408-h445-k-no,9.0,134,2025-05-28T23:34:37.250Z,electronica
"Electronica Lazarte Autos, camionetas, pick up",Taller de reparación de automóviles,http://www.electronicalazarte.com.ar/,Montiel 849,+54 249 464-2501,Tandil,Provincia de Buenos Aires,-37.3182297,-59.1250106,4.9,17,https://lh3.googleusercontent.com/p/AF1QipMNwLKOCsCcjGloqzoK5Dqqpo-cRYP0C1HuFbJF=w408-h308-k-no,39.0,113,2025-05-28T23:34:37.251Z,electronica
Mixer electronicos,Tienda de accesorios para móviles,,Darragueira 2216,+54 9 249 436-1450,Tandil,Provincia de Buenos Aires,-37.2989166,-59.1259842,4.2,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noDa8okz0oHvfPoZCM-aj5Q0DyoOZbyI5rDvNFNjPz_qG8pWN0wVLrisVJ3wie6ESfKe4nSzXCzqBIPguvLTRQN6s0J3IMxjmuokVwgZjZVTlaMT9QKqrKSujnPycYAbQ-LXcea=w408-h544-k-no,6.0,6,2025-05-28T23:34:37.250Z,electronica
"Electronica ""Las Heras""",,,Las Heras 505,,Tandil,Provincia de Buenos Aires,-37.3207902,-59.1414958,,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YrWT3D-3tNYpDZe9FE9Qlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.99167&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:34:37.250Z,electronica
LANG Tecnología,Tienda de informática,http://www.langtecnologia.com.ar/,Av. España 882,+54 249 443-8654,Tandil,Provincia de Buenos Aires,-37.3210096,-59.134876,4.5,7,https://lh3.googleusercontent.com/p/AF1QipOAU8ZVz83vWDTdT38x6moBe07-Vursk-lV5I5m=w408-h272-k-no,23.0,509,2025-05-28T23:34:37.250Z,electronica
Jupiter Electronica,Tienda de electrónica,,Garibaldi 907,,Tandil,Provincia de Buenos Aires,-37.3198516,-59.1349885,5.0,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ezE3MqoJIvx3Gcnn2fLECA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.31516&pitch=0&thumbfov=100,1.0,3,2025-05-28T23:34:37.249Z,electronica
Electronica Montiel,Taller mecánico,,Colectora Nte. L. M. Macaya 1055,+54 249 434-0599,Tandil,Provincia de Buenos Aires,-37.3109357,-59.1141562,4.8,2,https://lh3.googleusercontent.com/p/AF1QipMmr1nwrq4YSpcEQ7jH0C0Rga6BagPaXHJictGC=w408-h544-k-no,25.0,24,2025-05-28T23:34:37.249Z,electronica
Roqui Electronica,Tienda de electrónica,http://www.facebook.com/roqui.electronica,Gral. Rodríguez 1316,+54 249 457-3257,Tandil,Provincia de Buenos Aires,-37.3178271,-59.1419635,4.3,1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbPttKGjzAk5j-EHIir4x1q5W4aqhHEO5eH1TG0aEIFAg_c2zNvDLAAiFtTGBGoHXqW3-aUk01GOGrwTA4kPEWbhTGjl9hecFWzFmHkrW43x5psECq14Uk2bVpETkhzu2kicM=w408-h306-k-no,313.0,673,2025-05-28T23:34:37.248Z,electronica
Link Computacion,Tienda de informática,https://linkcomputacion.empretienda.com.ar/,San Martín 1459,+54 249 452-8686,Tandil,Provincia de Buenos Aires,-37.3216041,-59.1238596,4.4,11,https://lh3.googleusercontent.com/p/AF1QipPyDVSAen60NxNdh8ChHpkhZ9l5rhYayYCQDcvA=w408-h719-k-no,333.0,105,2025-05-28T23:34:37.251Z,electronica
Casa Walter,Establecimiento de reparación de artículos electrónicos,,14 de Julio 678,+54 249 446-8471,Tandil,Provincia de Buenos Aires,-37.327518,-59.141066,4.7,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MywHSjzzyk4w4geTgt613g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.19594&pitch=0&thumbfov=100,2.0,6,2025-05-28T23:35:07.843Z,electronica
NETVI Computación,Tienda de informática,,Sáenz Peña 597,+54 249 464-4261,Tandil,Provincia de Buenos Aires,-37.3056444,-59.1405412,4.5,13,https://lh3.googleusercontent.com/p/AF1QipNx8YfaWsEBGjp1RHXv0cs7emRhEfruO7pdU6cL=w408-h290-k-no,159.0,66,2025-05-28T23:35:07.215Z,electronica
INTERMOVE WIFI,Tienda de electrónica,,Los Tulipanes 1880,+54 249 463-7460,Tandil,Provincia de Buenos Aires,-37.3126438,-59.1781224,4.3,5,https://lh3.googleusercontent.com/p/AF1QipOL8nTX9qdFpFD80G3etq8I6jVK8i0Ye6OJLKU=w408-h408-k-no,28.0,13,2025-05-28T23:35:07.214Z,electronica
BPsistemas,Soporte y servicios informáticos,http://bpsistemas.com/,Int. Dufau 1367,+54 9 2262 60-9433,Tandil,Provincia de Buenos Aires,-37.2993542,-59.1505403,,14,https://lh3.googleusercontent.com/p/AF1QipMX9z54U2vMbatsIzlwS1RvNWgprmcmRD9HiviW=w436-h240-k-no,20.0,0,2025-05-28T23:35:07.215Z,electronica
Carrefour Hipermercado Tandil I,Tienda de electrónica,https://www.carrefour.com.ar/,Panamá 351,+54 11 6894-1850,Tandil,Provincia de Buenos Aires,-37.3240224,-59.1144571,4.1,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noK3srulZaoxTCcgdrtQgU0eqf5RdTPgXbu-5FCO8Ur69r8PHjlxy3lviwLIUfqWQYboVIxwIMGQUNUBPNE9re-CWjkyyqZBhyQNyDf5mi-JoKSl50tfKM-d92cdFkY8Sm8pMepfw=w426-h240-k-no,3470.0,8050,2025-05-28T23:34:37.831Z,electronica
Electromundo,Proveedor de equipos audiovisuales,http://www.facebook.com/electromundotandil,Av. España 955,+54 9 249 463-2603,Tandil,Provincia de Buenos Aires,-37.3209527,-59.1336502,4.9,4,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGWifbkh0uDuWOGHKRCsFCg_awRKu3N_UluOU8U5Bs6qhns52MzWlghP3aZFuoizVjkPI30125WREgIeqU7t1AHKQFHa8sH7KjPgcsVrJnfR0UJCGTTw22CrlCgFwdnvEgFx6y-tOpE3shQJ2QbyzjC-iKLPFIkJLNiLmYF2YyKqW6uvoitJfybfBNh9gfynZpJmQ=w408-h306-k-no,11.0,36,2025-05-28T23:34:37.249Z,electronica
QUSW - Quiero Un Sitio Web,Empresa de software,,San Martín 416,+54 223 505-9139,Tandil,Provincia de Buenos Aires,-37.327145,-59.1390087,,31,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3F_3FeIjP-lRH5uLm2_a7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.07773&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:11.237Z,electronica
SerTecTan,Empresa de software,https://sites.google.com/view/sertectan/inicio,Salta 1961,+54 249 452-3129,Tandil,Provincia de Buenos Aires,-37.3085248,-59.1784333,5.0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gxDMi0CfdI8WNIDsKiDjvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.19775&pitch=0&thumbfov=100,1.0,1,2025-05-28T23:35:07.214Z,electronica
G-Tec,Empresa de software,,San Lorenzo 859,+54 249 437-1103,Tandil,Provincia de Buenos Aires,-37.325392,-59.143823,,29,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YDoIuU9ugoaQDOPBvWLGKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.283047&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:11.237Z,electronica
Computacion Tandil,Tienda de informática,http://www.computaciontandil.com/,9 de Julio 1007,+54 249 457-4121,Tandil,Provincia de Buenos Aires,-37.3207787,-59.1380159,4.9,18,https://lh3.googleusercontent.com/p/AF1QipMm5FtdpvZO0DZhJKm3A0i88hbeA-YoLRmLpJh6=w533-h240-k-no,49.0,73,2025-05-28T23:35:07.843Z,electronica
TECNOURGENCIAS,Soporte y servicios informáticos,http://www.tecnourgencias.com/,Alberdi 279,+54 11 5368-2222,Tandil,Provincia de Buenos Aires,-37.3329508,-59.1411111,,20,https://lh3.googleusercontent.com/p/AF1QipNR3ZMYhAR1VBByKgI-Rv22vsahAADbD8P1sFlK=w408-h287-k-no,10.0,0,2025-05-28T23:35:10.531Z,electronica
Tecnihouse,Tienda de materiales para la construcción,http://www.tecnihouse.com/,Av. Perón 1030,+54 249 442-1365,Tandil,Provincia de Buenos Aires,-37.3242003,-59.1483431,3.0,30,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QPw40qmhNVHoBRYqm6C9vQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.25108&pitch=0&thumbfov=100,1.0,2,2025-05-28T23:35:11.237Z,electronica
Supermercado Monarca,Supermercado,https://www.facebook.com/Supermercados-Monarca-206284989497589/,Av. Perón 1295,+54 249 444-8630,Tandil,Provincia de Buenos Aires,-37.3211769,-59.1497857,4.5,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8LmJLYsBuekWCKbT0U-e-vJ1K4g0GQD0dQlQXB1Kbqft61XMZjWwBRb-RzkKnWOVwbS3-qa8Mos5vBoBb0DjsaGSd9H144H61RrtcBm1GV_VCC-GGJBFRRDE4NaCDF4x9rt0=w521-h240-k-no,79.0,1693,2025-05-28T23:35:10.530Z,electronica
Dr. PC,Tienda de informática,,Chaco 1614,+54 249 463-4755,Tandil,Provincia de Buenos Aires,-37.3202902,-59.1596909,,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npil1RcI5cZblpPm7ZvjKqjwVYIegfEntS-xJkrUk23WBcBeRbtHHuAfq_opiCYpDfgrBjHluS2V1tqxuuWVLeTYYuOYDFEHK5Yxx9yH0F1WHvsoK-PxZ0pEWxb-z93skVcvNkYgQ=w408-h544-k-no,3.0,0,2025-05-28T23:35:21.427Z,electronica
Varieté Indumentaria Electrónica Y Más,Tienda de ropa,,Primera Junta,,Tandil,Provincia de Buenos Aires,-37.305924,-59.1260349,,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YOElxuVEPD165hTuyz-lMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.28439&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:21.426Z,electronica
Audio,Tienda de electrónica,,Montevideo 556,,Tandil,Provincia de Buenos Aires,-37.3192973,-59.141481,,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JHFa00F9rRaMkghCLM9VSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.6443&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:21.426Z,electronica
Escapes Daniel Celentano,Tienda de electrónica,,"399,, Primera Junta 299",+54 9 249 467-3486,Tandil,Provincia de Buenos Aires,-37.3198838,-59.1083577,4.7,13,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1xaD3m7IHvxT2MIEzIUdLHtAO7OwIwpk8JxknTF6ENnt0ZREUM-I4W6fSNyx9oc0ZKMyNYYemtxjMZq09Tm6UbtvI-WQ-TX0L4fcdzDDqWI9DhVQhVrHzqMV-QavN-2w21GIquQ=w408-h544-k-no,3.0,48,2025-05-28T23:35:24.081Z,electronica
CIT Consultora Informática Tandil,Consultora informática,http://citandil.com.ar/,San Lorenzo 283,+54 249 442-9508,Tandil,Provincia de Buenos Aires,-37.3323762,-59.1396791,,32,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_y8oi4zQuyqEozTUm-9lXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.961735&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:11.237Z,electronica
Wonder Tech,Tienda de accesorios para móviles,https://www.instagram.com/wondertech_tandil?igsh=MXV4b2E4NjkzNGhvZA==,"Ituzaingo 1201 esquina, Antonena",+54 249 458-3854,Tandil,Provincia de Buenos Aires,-37.3235396,-59.1523057,4.3,22,https://lh3.googleusercontent.com/p/AF1QipPc5l3gBlZcOQJ7Nj2Iw448IhX8x0A9LEsVNykO=w408-h510-k-no,22.0,24,2025-05-28T23:35:11.236Z,electronica
Make IT Girl - Soluciones IT,Empresa de alojamiento web,,"barrio falucho 22, Pje. D 765",+54 249 454-5017,Tandil,Provincia de Buenos Aires,-37.3061792,-59.1012506,5.0,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dx456Duz4kz0CD9PCNu3Pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.87285&pitch=0&thumbfov=100,1.0,22,2025-05-28T23:35:29.501Z,electronica
Electricidad Sudeste,Tienda de materiales para la construcción,,Av. Falucho 1223,,Tandil,Provincia de Buenos Aires,-37.3208515,-59.1068356,,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AKMfZhAA0Hi2cowF9OS9iA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.382835&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:29.818Z,electronica
"RAB Inyección Electrónica, Mecánica Ligera, Lubricentro",Taller de reparación de automóviles,,Piedrabuena 286,,Tandil,Provincia de Buenos Aires,-37.3193204,-59.1068039,,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J2bTAvMbTiDnmPCDS_DOOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.40269&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:29.818Z,electronica
MacroCam Seguridad Electrónica,Televisión de circuito cerrado,http://www.macrocam.com.ar/,Pinto 1727,+54 249 449-9233,Tandil,Provincia de Buenos Aires,-37.3212976,-59.1192885,4.8,14,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrp95TVJhJT3XGd7kqje__3Yj17Q22Eh_00RbhEtUxyzVWWxMokOIVf7w_LBWuWUrVx3ZJZRuhNacQ0wSQ7JqefCaMjBazdfFAizBq0o0V8IY2na4VBZgtj9HvGSX8SEvAqXz-8=w408-h306-k-no,17.0,15,2025-05-28T23:35:29.818Z,electronica
DAEC Comunicaciones,Proveedor de servicios de telecomunicaciones,http://www.daec.com.ar/,Av. Espora 1295,+54 249 444-2033,Tandil,Provincia de Buenos Aires,-37.3131007,-59.1153091,3.4,20,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHpO8RbgCrxLC-N-N6OdbEhpmBBBFpo1HuWOy3vXPbCIvB6IAR2VSnpFerYAoAamyca7dHH1O_Ea4ERNEZzSBcOmZD_qpOfWByImH_5zGhsfwTBeQZJrHbqYmd4z44Ip4-wek0Sb8tZyrNAu8o40PU_SoDPV8sdud2bHTpD0Vh0ZdwjDh1mOc3B1-EX2GkqtTAnQQg=w408-h306-k-no,4.0,28,2025-05-28T23:35:29.818Z,electronica
inter UI,Diseñador de sitios web,,Ijurco 3191,+54 249 461-9111,Tandil,Provincia de Buenos Aires,-37.2855571,-59.1045485,5.0,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=09abNW5pam8j2vHFk5bFpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.73468&pitch=0&thumbfov=100,1.0,1,2025-05-28T23:35:29.048Z,electronica
Manhattan Instrumentos Musicales,Tienda de instrumentos musicales,http://manhattanmusical.com.ar/,Chacabuco 873,+54 249 443-6420,Tandil,Provincia de Buenos Aires,-37.3241512,-59.1410143,4.6,10,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqJk8riMFnbWlR-TApxmGbUOWIgeXNmfkxAL-p6bRbUstP-jzwdF7TVm3yMqph1G6wqaWe16-FLxa4P4jAnZS2N594hl5rP8SPpfl3_M6RXo2y_64Y-fZLbgU1kNyMMYE-_Zdpo=w408-h725-k-no,32.0,431,2025-05-28T23:35:10.530Z,electronica
GPS Taller - Electronica Lopez,Taller mecánico,https://www.gpstaller.com.ar/,Caseros 762,+54 249 445-0931,Tandil,Provincia de Buenos Aires,-37.3221964,-59.1156521,3.5,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V2aSVeDO2h054dHp1o0BAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.36646&pitch=0&thumbfov=100,2.0,11,2025-05-28T23:35:29.818Z,electronica
Cretal - Cooperativa Rural Eléctrica Tandil Azul Ltda.,Cibercafé,http://www.cretal.com.ar/,Colectora Sur J. C. Pugliese 498,+54 249 442-7055,Tandil,Provincia de Buenos Aires,-37.316835,-59.1086234,3.6,11,https://lh3.googleusercontent.com/p/AF1QipPDN3xvfFxAzrIK0zPO_SIBn6vckqjMpSKnqz0f=w408-h352-k-no,38.0,24,2025-05-28T23:35:29.818Z,electronica
Taller Mecánico MP,Taller de reparación de automóviles,https://www.guia-dorada.com.ar/guia/aviso-taller-mecanico-mp-en-tandil-buenos-aires-25618.html,Av. Falucho 1294,+54 9 249 469-3224,Tandil,Provincia de Buenos Aires,-37.3199422,-59.10627,4.5,18,https://lh3.googleusercontent.com/p/AF1QipOYXdSTWCNRkT5FQ6GnsOCTEIEr67Rk7ItRAc-5=w408-h306-k-no,23.0,77,2025-05-28T23:35:29.818Z,electronica
Videomania,Servicio de reparación de electrodomésticos,,Montiel 1143,+54 249 444-2081,Tandil,Provincia de Buenos Aires,-37.3146581,-59.1268918,5.0,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npFOS8KyIWVp8GfsrmuNYwm5tz_PRcAiHBbTk0t5-Pqn-6YuoZD_6Vjk8lMBBDjhxauQp10P-oPcKnxRx7Mw6Bf1tfB6VZszRkXPhgx09zyG-s5gBxRI3RwnPoYj0FF8CYvxhhv=w408-h306-k-no,3.0,2,2025-05-28T23:35:35.433Z,electronica
electronicatandil,,,4 de Abril 1182,+54 9 249 462-0881,Tandil,Provincia de Buenos Aires,-37.3165835,-59.1333349,,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aGlArTItAVX0g9BdEhxrig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.11417&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:35.433Z,electronica
Supermercados Monarca,Supermercado,https://www.facebook.com/Supermercados-Monarca-206284989497589/,Av. Colón 1150,+54 249 443-5034,Tandil,Provincia de Buenos Aires,-37.317558,-59.134984,4.5,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYleCk1fQLzQjAr8FMkBQ8m1MOxBjT2q_2ouGge8fzXD8sL3HeM_FU1KC9ssFPGLCzUrCWmEHxy1fJFcwN2YfVSqwpTRhyOMZ7AV28OWW1GtUTqYucmRp1u5DzkJdSbpbqgFM=w519-h240-k-no,312.0,3165,2025-05-28T23:35:35.433Z,electronica
ARSAT,Proveedor de servicios de Internet,,,,Tandil,Provincia de Buenos Aires,-37.2997201,-59.1336602,4.0,14,,,1,2025-05-28T23:35:36.989Z,electronica
Giana Climatización y Electrónica del Automóvil,Taller de automóviles,,Pratt 590,+54 249 464-6576,Tandil,Provincia de Buenos Aires,-37.316589,-59.1540622,4.9,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GflbehrzpIPXRy3zQXN7UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.09491&pitch=0&thumbfov=100,2.0,21,2025-05-28T23:35:36.787Z,electronica
Al Kiosco,Cabina de teléfono público,,Pellegrini 1298,+54 249 422-0665,Tandil,Provincia de Buenos Aires,-37.3158966,-59.1358113,4.0,34,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lT8AWMRKnuK9BcNb-x37oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.1568&pitch=0&thumbfov=100,2.0,2,2025-05-28T23:35:36.620Z,electronica
Compu-K,Tienda de ordenadores de segunda mano,,Gral. Roca 1133,+54 249 456-8485,Tandil,Provincia de Buenos Aires,-37.3158857,-59.1299135,,31,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XWKozjIWF9sOKhhDx6zmPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.050774&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:36.620Z,electronica
Transba Sa,,http://www.transba.com.ar/,Lavalle 1450,,Tandil,Provincia de Buenos Aires,-37.2946353,-59.1352224,4.7,1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWKDSdSDC69nAsnc0FneB5BZaFma5HgtJM4bc-evha9DJfEL3kKDJq9x4uAbUNM5ed35m76Np1oPB8dQd8OSYUUocxMWsSlbW-LrGXQLl-tf2sFpStNzYe8M1EW3357s8fb6Kp=w408-h306-k-no,6.0,11,2025-05-28T23:35:36.989Z,electronica
Wonder Store,,http://wonderstore10.empretienda.com.ar/,Jurado 1567,+54 249 432-1662,Tandil,Provincia de Buenos Aires,-37.3073543,-59.1159914,,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqIrauPVnwGbelX65R2ygw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.51381&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:41.534Z,electronica
