title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Manjares Serranos,Comercio,,Av. Pujol 2200,+54 249 444-2737,Tandil,Provincia de Buenos Aires,-37.2936478,-59.1420746,4.9,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q5WrYBLV9BuTKbsq2uNa3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.70328&pitch=0&thumbfov=100,1.0,7,2025-05-04T16:08:17.581Z,Comercio
Dietetica y despensa todo natural,Comercio,,Pasteur 853,+54 249 437-0256,Tandil,Provincia de Buenos Aires,-37.3023987,-59.1386509,4.8,8,https://lh3.googleusercontent.com/p/AF1QipOx1GxEdOUhULXqOvim-Dt9DN06EBF2FExVYrVC=w408-h906-k-no,17.0,4,2025-05-04T16:08:17.581Z,Comercio
Barros Argentinos Villa Italia,Comercio,,Quintana 611,+54 249 445-4298,Tandil,Provincia de Buenos Aires,-37.3070133,-59.1430673,4.4,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ssek029KgE26TSWrZcr-Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.30714&pitch=0&thumbfov=100,1.0,9,2025-05-04T16:08:17.581Z,Comercio
Fameco Sca,Comercio,,Ijurco 1315,+54 249 451-7609,Tandil,Provincia de Buenos Aires,-37.3043773,-59.1277637,4.5,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QqcSubnpx7ZzaEuxNu2F5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.5251&pitch=0&thumbfov=100,1.0,6,2025-05-04T16:08:17.581Z,Comercio
Empoderadas,Tienda de ropa,https://wa.me/c/5492494475261,Bereterbide 1336,+54 249 447-5261,Tandil,Provincia de Buenos Aires,-37.295284,-59.1446139,,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S_z-004g-Olyvs9M1i_V4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.04428&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:17.581Z,Comercio
LONERIA ELEMENTOS TANDIL,Comercio,,Pasteur 1022 Porton,+54 249 457-4400,Tandil,Provincia de Buenos Aires,-37.300629,-59.1369973,4.8,12,https://lh3.googleusercontent.com/p/AF1QipM2KtW-qNfjU1qcurl9MEV06gzriaWG1hXy9WMq=w426-h240-k-no,13.0,17,2025-05-04T16:08:17.581Z,Comercio
Loquita Linda,Comercio,,Ijurco 1562,+54 249 452-4999,Tandil,Provincia de Buenos Aires,-37.3011407,-59.1241018,5.0,13,https://lh3.googleusercontent.com/p/AF1QipOsSuDb7KUl7HaQt-0kuO6BIPY_-E9RF1hb0hMK=w408-h544-k-no,2.0,2,2025-05-04T16:08:17.581Z,Comercio
"FERRETERIA ""EL COSITO"" TANDIL",Tienda de herramientas,https://elgringopescaycamping.mercadoshops.com.ar/,Quintana 598,+54 249 436-9083,Tandil,Provincia de Buenos Aires,-37.3075298,-59.1428142,4.8,14,https://lh3.googleusercontent.com/p/AF1QipMzrKKUHSO-LgG5_vQtAQXvOheqa8lG4a1Speqc=w408-h544-k-no,9.0,18,2025-05-04T16:08:17.581Z,Comercio
Entre hilos y regalos,Comercio,,Int. Dufau 726,+54 249 446-8949,Tandil,Provincia de Buenos Aires,-37.3053918,-59.1432194,,15,https://lh3.googleusercontent.com/p/AF1QipN8y9oaNtoHR2MnC-2Im2Gvj6PqB9AfzFDqAkX5=w408-h906-k-no,2.0,0,2025-05-04T16:08:17.582Z,Comercio
Goitandia Santiago,Comercio,,La Movediza 1357,+54 249 445-0324,Tandil,Provincia de Buenos Aires,-37.2960056,-59.1457634,5.0,16,,,7,2025-05-04T16:08:17.582Z,Comercio
Zona Norte Shopping,Tienda de ropa,https://www.facebook.com/zonanortetandil,"IRR, Quintana 866",,Tandil,Provincia de Buenos Aires,-37.3051767,-59.1458206,4.4,17,https://lh3.googleusercontent.com/p/AF1QipP99Nc45glba45HZPmkKiA7keZ_ljX5yd1776px=w426-h240-k-no,13.0,436,2025-05-04T16:08:17.582Z,Comercio
🪽Isa~Li🪽,Kiosco,,Beiró 1069,+54 249 421-5199,Tandil,Provincia de Buenos Aires,-37.2993682,-59.1433566,5.0,18,https://lh3.googleusercontent.com/p/AF1QipMJdvXYwnL5S3v9e_lX0_gIpvnpfBrFJ5aCloUs=w408-h541-k-no,15.0,1,2025-05-04T16:08:17.582Z,Comercio
Mojarras la Ruta,Tienda de artículos de pesca,,"B, Juárez 1350",+54 249 434-2350,Tandil,Provincia de Buenos Aires,-37.3040385,-59.1254086,4.5,19,https://lh3.googleusercontent.com/p/AF1QipPGgH7OGOJnjbKPL84Y_Ibc_Wxs4Qaa0PUAOphi=w511-h240-k-no,11.0,35,2025-05-04T16:08:17.582Z,Comercio
FRUTISIMA,Frutería,https://instagram.com/frutisima_tandil?igshid=YmMyMTA2M2Y=,Beiró 570,+54 249 454-9688,Tandil,Provincia de Buenos Aires,-37.3041625,-59.1380507,5.0,20,https://lh3.googleusercontent.com/p/AF1QipNV02pzb3MSrnig1H0kmiR3lDxDbB0PtzsDhzIs=w427-h240-k-no,9.0,9,2025-05-04T16:08:17.582Z,Comercio
Cerros Y Sabores,Comercio,,Av. Estrada 235,+54 9 249 446-9969,Tandil,Provincia de Buenos Aires,-37.3379353,-59.1442819,4.6,5,https://lh3.googleusercontent.com/p/AF1QipNKZ7I4N8_xjDVG6KpQNpJDNwO-dNeY2BA7cQ4j=w408-h306-k-no,21.0,131,2025-05-04T16:08:17.797Z,Comercio
Alvear Store Tandil,Kiosco,,Av. Alvear 148,+54 249 446-7046,Tandil,Provincia de Buenos Aires,-37.335647,-59.131944,4.7,6,https://lh3.googleusercontent.com/p/AF1QipPOuAJoFsu-_bKdioKH6FeKATxdKMAY5WFbTeS8=w426-h240-k-no,4.0,66,2025-05-04T16:08:17.797Z,Comercio
Cuenca Mestiza Tandil,Tienda de regalos,http://www.tiendamestiza.com.ar/,Av. Simón Bolívar 283,+54 249 465-0168,Tandil,Provincia de Buenos Aires,-37.3347513,-59.1245972,4.7,7,https://lh3.googleusercontent.com/p/AF1QipOjkkxHVI7bH2UU5Vb9RK9cD0bzXuVzhY6uMZzv=w408-h725-k-no,72.0,23,2025-05-04T16:08:17.798Z,Comercio
Distribuidora Islas,Tienda de alimentación,,Payró 241,+54 249 464-8366,Tandil,Provincia de Buenos Aires,-37.3355123,-59.1467304,4.1,8,https://lh3.googleusercontent.com/p/AF1QipPJW7cyDKlA327VIJPmnuizX6CKn3kALVMVIzN8=w408-h306-k-no,22.0,19,2025-05-04T16:08:17.798Z,Comercio
Don Rosendo,Quesería,http://donrosendo.com/,Av. Rivadavia 2,+54 249 401-0150,Tandil,Provincia de Buenos Aires,-37.3366312,-59.1409768,4.6,9,https://lh3.googleusercontent.com/p/AF1QipPZiISwtHCrY5BTNlySRC7Ldc7mIzEmIYd86KIX=w426-h240-k-no,1133.0,3167,2025-05-04T16:08:17.798Z,Comercio
Quesos Por Mayor,Comercio,,Av. Rivadavia 2,,Tandil,Provincia de Buenos Aires,-37.3366175,-59.1409341,,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NLpki4Abp3Rb7UalqEdrKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.80743&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:17.798Z,Comercio
Commodity,Tienda de vinos,,Av. Simón Bolívar 79,,Tandil,Provincia de Buenos Aires,-37.3324286,-59.1259761,5.0,13,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PvDkk78uQMvUKpzANMm-zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.69128&pitch=0&thumbfov=100,1.0,1,2025-05-04T16:08:17.798Z,Comercio
Maxikiosco Cata,Tienda de alimentación,,Av. Rivadavia 54,,Tandil,Provincia de Buenos Aires,-37.3361274,-59.1412202,4.7,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4vSFrwLqxC6txnrnhoSK_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.28922&pitch=0&thumbfov=100,1.0,6,2025-05-04T16:08:17.798Z,Comercio
Entre Cerros Frutas y Verduras,Tienda de alimentación,,Av. Estrada 173,,Tandil,Provincia de Buenos Aires,-37.3372351,-59.1424516,5.0,17,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pxk0uQbvEYS3wg7HnJ8l3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.41177&pitch=0&thumbfov=100,1.0,1,2025-05-04T16:08:17.798Z,Comercio
La Boutique frescura,Frutería,,Av. Alvear 55,,Tandil,Provincia de Buenos Aires,-37.3345188,-59.1324986,4.0,18,https://lh3.googleusercontent.com/p/AF1QipNA81Qrcrs_fA7J-LRzFojYH1kpow1udbIlTCGZ=w408-h547-k-no,3.0,7,2025-05-04T16:08:17.798Z,Comercio
Minimercado Alma,Tienda general,,Av. Avellaneda 54,,Tandil,Provincia de Buenos Aires,-37.3363586,-59.1402029,,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tKa8f_DnOiqs0-G3HUKMXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.1201&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:17.799Z,Comercio
Valku.Dietetica,Tienda general,,Lamadrid 312,,Tandil,Provincia de Buenos Aires,-37.3357102,-59.1255725,5.0,20,https://lh3.googleusercontent.com/p/AF1QipMyLhntknXjE7j-3GCG5xqNNNWMOZhOBXFzlsCU=w408-h544-k-no,4.0,12,2025-05-04T16:08:17.799Z,Comercio
Mercado El Reyno,Supermercado,,Darragueira 1737-1799,,Tandil,Provincia de Buenos Aires,-37.3026983,-59.1209122,3.9,30,https://lh3.googleusercontent.com/p/AF1QipM2M8upGHqOWMd3IKICcSz5yjGCWzGClpfuVATA=w408-h306-k-no,3.0,102,2025-05-04T16:08:18.416Z,Comercio
Pisos y Revestimientos Cooperativa El Núcleo,Tienda de materiales para suelos,https://www.guia-dorada.com.ar/guia/aviso-cooperativa-el-nucleo-en-tandil-buenos-aires-25561.html,Colectora Nte. L. M. Macaya 1941,+54 9 249 450-0210,Tandil,Provincia de Buenos Aires,-37.302468,-59.124716,5.0,31,https://lh3.googleusercontent.com/p/AF1QipOD6WYowVoGcNvt8DGpHLWDmd_ybbIWQ0IpVNxj=w408-h408-k-no,191.0,9,2025-05-04T16:08:18.416Z,Comercio
La Super - Fabrica de Mosaicos de Gimenez Hugo,Tienda de materiales para la construcción,,Vicente López 746,+54 249 455-7411,Tandil,Provincia de Buenos Aires,-37.3070805,-59.1458314,3.9,32,https://lh3.googleusercontent.com/p/AF1QipN540RuMZtuaOWS7EcDi7yuAtkLGpVDiTkgX39a=w408-h544-k-no,8.0,13,2025-05-04T16:08:18.416Z,Comercio
El Surtidor Tandil,Comercio,https://sites.google.com/view/el-surtidor-tandil/contacto,"Darragueira, Ijurco 1999",+54 249 462-2606,Tandil,Provincia de Buenos Aires,-37.3008453,-59.1232752,4.4,34,https://lh3.googleusercontent.com/p/AF1QipNqjAwwO2b1Moo8jpBkGbDOru9Q2tmw6Tv6tnEY=w408-h326-k-no,18.0,276,2025-05-04T16:08:18.416Z,Comercio
Exportaciones Miel Argentina,Tienda de alimentos naturales,,Maritorena 546,+54 249 435-1143,Tandil,Provincia de Buenos Aires,-37.3005035,-59.1480969,4.8,35,https://lh3.googleusercontent.com/p/AF1QipMu-fTbSgEMROVHCGm5rj7GPoqtLaKAVJBS7vxL=w427-h240-k-no,11.0,9,2025-05-04T16:08:18.416Z,Comercio
Mercado Si Gu,Tienda de alimentación,,Quintana 897,+54 249 445-1440,Tandil,Provincia de Buenos Aires,-37.3046289,-59.1461556,4.1,37,https://lh3.googleusercontent.com/p/AF1QipN_2rKqVeAlclS4Nby-B4UQEuFC1ceY-aF00VyM=w408-h278-k-no,15.0,377,2025-05-04T16:08:18.416Z,Comercio
Electricista tandil matriculado,Electricista,,Sáenz Peña 1067,+54 249 464-7621,Tandil,Provincia de Buenos Aires,-37.3021067,-59.1448505,4.2,38,https://lh3.googleusercontent.com/p/AF1QipNISPdP1Hlj_1e2ztKx3OQsCX0F95ZAxRH1fARe=w426-h240-k-no,65.0,6,2025-05-04T16:08:18.416Z,Comercio
MB Tablitas Tandilenses,Tienda de alimentación,,Ricardo Gabriel del Rio 1324,,Tandil,Provincia de Buenos Aires,-37.2973484,-59.1471535,5.0,39,https://lh3.googleusercontent.com/p/AF1QipOrwXSFReEuwGjmSFqvoBuGkM2oCrGkSKb6NMu5=w426-h240-k-no,12.0,4,2025-05-04T16:08:18.416Z,Comercio
Carnadas Alejo Pesca,Tienda de artículos de pesca,,Beiró 596,+54 249 448-3728,Tandil,Provincia de Buenos Aires,-37.3037668,-59.1382675,4.8,40,https://lh3.googleusercontent.com/p/AF1QipOg0zZrFNFNXDON7q0H3wgO5Bv2Yh_sQRRbluRl=w408-h544-k-no,21.0,17,2025-05-04T16:08:18.416Z,Comercio
A punto caramelo,Tienda general,,Alberdi 14,+54 249 451-0757,Tandil,Provincia de Buenos Aires,-37.3360568,-59.1395277,,28,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MIur9xrxc7QLuBvPFt2eZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.70178&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:18.491Z,Comercio
Minimercado Alma,Tienda general,,Av. Rivadavia 54,,Tandil,Provincia de Buenos Aires,-37.3361373,-59.1412345,,32,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4vSFrwLqxC6txnrnhoSK_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.44687&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:18.491Z,Comercio
Supermercado Asia Oriental,Supermercado,https://m.facebook.com/asiaoriental351/?ref=bookmarks,Av. Alvear 351,+54 249 444-0247,Tandil,Provincia de Buenos Aires,-37.3384982,-59.1318391,4.1,33,https://lh3.googleusercontent.com/p/AF1QipOEXWSQaf7GocZGYmNA8ZXaR1G4K69uKLTJzwaG=w408-h544-k-no,23.0,647,2025-05-04T16:08:18.491Z,Comercio
LA PALOMA despensa,Tienda de alimentación,,Av. Estrada 511,,Tandil,Provincia de Buenos Aires,-37.3397862,-59.1491047,4.2,34,https://lh3.googleusercontent.com/p/AF1QipOpQOrVfdZ9nyeNozaLrAJFe5MjsgURVPEKQTNZ=w408-h306-k-no,4.0,5,2025-05-04T16:08:18.491Z,Comercio
Mercado La Loma,Supermercado,,Bolivia 602,,Tandil,Provincia de Buenos Aires,-37.3413417,-59.1486431,4.7,35,https://lh3.googleusercontent.com/p/AF1QipO_QPeOkgLGdUUsghMbUqvMiKEpxlZphSAbicay=w408-h305-k-no,21.0,51,2025-05-04T16:08:18.491Z,Comercio
Frutas Y Verduras La Via 2,Tienda de alimentación,,Fugl 997,,Tandil,Provincia de Buenos Aires,-37.3362837,-59.1237727,3.8,37,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=25nBzzfb2EtJ3H03QF1IoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.72229&pitch=0&thumbfov=100,1.0,10,2025-05-04T16:08:18.491Z,Comercio
La Querencia,Comercio,,Payró 205,+54 249 400-1470,Tandil,Provincia de Buenos Aires,-37.335906,-59.146541,5.0,38,https://lh3.googleusercontent.com/p/AF1QipOqYs8TJgmSCvaK6BqKYHB1Q-loLmJjrJ8S0uPG=w408-h408-k-no,13.0,3,2025-05-04T16:08:18.492Z,Comercio
Kiosco Chipi,Kiosco,https://www.facebook.com/kioscochipi/,Chile 619,,Tandil,Provincia de Buenos Aires,-37.337157,-59.1298779,4.8,39,https://lh3.googleusercontent.com/p/AF1QipOTDWNb6Dy5kjz0EpH8TuXnLfWx3Eu184rFfZyJ=w408-h725-k-no,4.0,17,2025-05-04T16:08:18.492Z,Comercio
Vivero Entre Yuyos,Comercio,,Av. López de Osornio 1035,+54 249 435-3331,Tandil,Provincia de Buenos Aires,-37.3409327,-59.1206728,5.0,40,https://lh3.googleusercontent.com/p/AF1QipOms1XKstzKOPDRooisvbUWeZYlnK2lNci2S2_5=w408-h725-k-no,2.0,13,2025-05-04T16:08:18.492Z,Comercio
Independencia,Tienda de alimentación,,Fugl 688,+54 9 249 467-0586,Tandil,Provincia de Buenos Aires,-37.3376341,-59.1281229,,41,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGSLI1G_KKCnat23MdndERHshhndGM3C8W17YpN7xxvZfjl44ryh3ge6PcgpmyVfl3zOu2iMkNXHrtPwVDYU75lL9SNwoj-OmoJx_Bl7WzzwRyRot-MoCaZZynGMGMqPrd3xY5wegY3Q0TOizzd2IOeg9vs4kVhwkkr0re4btprpwv-eDu7cLsVBb5t2vOJV7NNzIY=w408-h306-k-no,2.0,0,2025-05-04T16:08:19.025Z,Comercio
Deco madera,Tienda de artículos para el hogar,,Libertad 1193,+54 11 5726-6537,Tandil,Provincia de Buenos Aires,-37.3377543,-59.1316256,1.0,42,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4a1rklX7mj5W6az-jGfmyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.39636&pitch=0&thumbfov=100,1.0,2,2025-05-04T16:08:19.026Z,Comercio
Las Tunitas Tandil,Tienda de artículos para el hogar,,Del Libertador,,Tandil,Provincia de Buenos Aires,-37.3424944,-59.1444956,4.3,43,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mhQXcTf5XkRhEwyFVqr4bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.70853&pitch=0&thumbfov=100,2.0,9,2025-05-04T16:08:19.026Z,Comercio
Óptima Limpieza,Comercio,,Fugl 985,+54 249 402-4445,Tandil,Provincia de Buenos Aires,-37.3364143,-59.1238494,,44,https://lh3.googleusercontent.com/p/AF1QipOgzYCMR8oRcibaMDAtK0kNv587omjuh4odTzTi=w408-h906-k-no,3.0,0,2025-05-04T16:08:19.026Z,Comercio
