title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Tuyen Tandil,Tienda de artículos para el hogar,https://tuyen.com.ar/,Gral. Rodríguez 1026,+54 249 461-8822,Tandil,Provincia de Buenos Aires,-37.3212868,-59.1397971,5.0,3,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQNvrqPqOGP4SwmEB8S3z31bIfYSw0DqKK7ZoQgfIUhuwS-sxVU3KeGlhT3y9y6gsProzneCiAilx7EKSeQTErSsx99MzqM6O6_vD20ETBRklJk5qEEezSh1zT9akir3-ht_5k=w408-h906-k-no,10.0,95,2025-06-15T23:38:00.066Z,blanqueria
PIGNATTA,Kiosco,,4 de Abril 289,,Tandil,Provincia de Buenos Aires,-37.3272881,-59.126847,4.8,20,https://lh3.googleusercontent.com/p/AF1QipPmzc19Lk4qNSbwvRts0VIZLI0fXOvcaKQAzHFH=w408-h338-k-no,18.0,17,2025-06-15T23:37:59.975Z,regaleria
Fuentes De Agua La Casa De Las Fuentes,Tienda de regalos,,Av. Marconi 1727,+54 9 249 456-6799,Tandil,Provincia de Buenos Aires,-37.3167096,-59.1217249,4.4,19,https://lh3.googleusercontent.com/p/AF1QipNqBVwNaNxAyVyqqRwqiFjssOaal_3sGRwqsOBE=w408-h544-k-no,91.0,8,2025-06-15T23:37:59.975Z,regaleria
Las Miliuna Casa Feria Tandil,Tienda de regalos,,Pje. Fournier 31,+54 249 432-4918,Tandil,Provincia de Buenos Aires,-37.32639,-59.134394,4.6,18,https://lh3.googleusercontent.com/p/AF1QipObTVow7565oTPiOEOD4gIO8okl03nzxpBZJjxG=w408-h408-k-no,86.0,45,2025-06-15T23:37:59.975Z,regaleria
Chuna tandil,Tienda de regalos,,9 de Julio 704,,Tandil,Provincia de Buenos Aires,-37.3245758,-59.1361875,5.0,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqDUh5RJa-d362R5RjVdLx2PBVdh6Bae_wOmKwhmeuEPXaiRBGDhJ9S1dlF8SzrEtt2FCrvtAueZzq09uq1UGA9JNYTmNcoPrcI0OKP46G9cSoTa_rRLq_3nEiLZ79z3CxUCgkZLw=w408-h544-k-no,15.0,3,2025-06-15T23:37:59.975Z,regaleria
Tiendagiftboxtandil,Tienda de regalos,,depietri 634 barrio procrear 634,+54 249 421-4232,Tandil,Provincia de Buenos Aires,-37.3287999,-59.1367167,,16,https://lh3.googleusercontent.com/p/AF1QipPs194VNG6HrdFRlPQNdouVjuZL7r-8eskDvTo9=w408-h725-k-no,32.0,0,2025-06-15T23:37:59.975Z,regaleria
Merceria Ros-El,Mercería,,Alonso,,Tandil,Provincia de Buenos Aires,-37.315038,-59.1543608,4.0,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzF3-ToFgybqcehfSDzHs9e-BiAINdRg7hLzvReq_UyO0DwHZviHqI4_9mY5NNhjS445tD9bYhDx6W0IwqNKFZ28RP5GBnWkQ8LfGcF3OqpaotSzwcQey0GSPJSIh6k1PDxCEpyQ=w408-h680-k-no,4.0,16,2025-06-15T23:37:59.975Z,regaleria
Hacete Regalos,Tienda de regalos,https://instagram.com/hacete.regalos.tandil?igshid=nv0uxij9upqn,Av. Avellaneda 977,+54 249 451-1202,Tandil,Provincia de Buenos Aires,-37.3317625,-59.1270086,4.5,14,https://lh3.googleusercontent.com/p/AF1QipMel1hHrr40mOteMpKJeEgzX0ruuppFdR4_VBRc=w408-h544-k-no,20.0,2,2025-06-15T23:37:59.975Z,regaleria
El Escocés,Juguetería,,Quintana 485,+54 249 432-1212,Tandil,Provincia de Buenos Aires,-37.3083139,-59.141416,4.7,12,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHsF1jvgVRpektg-3TiwapRTS3Ba1s_dkrW0hq_0Ab-AY_fN8eFznrjBpYt_aoxC8cTDhHK8Ehd8lKhLppzqyqlRSejT1P3S9urpyQthYzFEjlc12TTwdtixmziWkrhKxYweUBuvgIZkAnEqIRfNo_fpbU0f4K7LUKZDtrYGIAPkVh98m_Tnl9tnjhBB2Nv73sP7GQ=w408-h306-k-no,6.0,307,2025-06-15T23:37:59.975Z,regaleria
Tienda Encantada,Tienda de regalos,https://www.tiendaencantada.com.ar/,Gral. Rodríguez 771,+54 249 425-1630,Tandil,Provincia de Buenos Aires,-37.3243608,-59.1376009,4.2,13,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjPN8kBMQ0FsVxZxJwmmKn-GTtPmvxk4dG2JM9WLUTX9gWdKAayoNUMpM-Rz0qEcYbXBjAcirnZnXTNYxkA9Gs1bWVNUyRVwnZY6A-GAKrIUYt-eZ-9b-8vUAyOIXQQTBRJFfi=w408-h306-k-no,26.0,81,2025-06-15T23:37:59.975Z,regaleria
Santería Regalería Manantial,Tienda de artículos religiosos,https://www.instagram.com/manantial_santeria_regaleria/?hl=es-la,Lavalle 400,+54 249 430-8911,Tandil,Provincia de Buenos Aires,-37.3046331,-59.1461556,5.0,10,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGUIxSUTdoLOFp5Twar-2AFiputnkJT_6KcrM3AfUVvLtkXOdB3842eoQTGsTImo2iErsbtE0_qK1KUEmqPUsPYsfnad4KWUO_VnBVy24FMHxcNwiniU3QaeuWQZWb2ZOpzv--o0jaUHwfW3Ic78DILyKNUsNJqKXzvoMj_IDVErr3bZm8jtkSakgOST9T_lPH3LqQ=w408-h306-k-no,14.0,3,2025-06-15T23:37:59.974Z,regaleria
Cuenca Mestiza Tandil,Tienda de regalos,http://www.tiendamestiza.com.ar/,Av. Simón Bolívar 283,+54 249 465-0168,Tandil,Provincia de Buenos Aires,-37.3347513,-59.1245972,4.7,11,https://lh3.googleusercontent.com/p/AF1QipOjkkxHVI7bH2UU5Vb9RK9cD0bzXuVzhY6uMZzv=w408-h725-k-no,72.0,23,2025-06-15T23:37:59.975Z,regaleria
Madre Tierra Artesanias,Tienda de manualidades y bellas artes,https://www.facebook.com/madretierratandilartesanias,Av. Monseñor D Andrea 360,+54 249 444-2602,Tandil,Provincia de Buenos Aires,-37.328049,-59.1521388,4.2,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUg2VmCDLr6BlSWgQ9mr4fzKsY232h313sTDKUKVJ_Od59feToZABf6TX-WqT_POFrd9BUCBXvGsT9V3Ftll_Tah0K_NLdMweQZMbUYzv4qyJxkHRMSVasamEhSLStTmv6C7APvw=w408-h725-k-no,112.0,40,2025-06-15T23:37:59.974Z,regaleria
Only One,Tienda de regalos,https://www.facebook.com/tandil599,9 de Julio 599,,Tandil,Provincia de Buenos Aires,-37.325823,-59.1350487,4.0,8,https://lh3.googleusercontent.com/p/AF1QipPjdO7i5Si4GP6LT0BC89x2urWIH7VknGO9rz6G=w408-h306-k-no,23.0,62,2025-06-15T23:37:59.974Z,regaleria
Uno,Tienda de regalos,,9 de Julio 724,,Tandil,Provincia de Buenos Aires,-37.3243916,-59.1362341,4.7,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2n4q8RVWlXDEGR5T_AOF8tCqpTePjjsQPQU9Uu3GmVN4kF9m4paoohXcY9ETNsLu06UEXkdRbHEKUH-VV2zysfrIOH176lgy2gRFXs5Kzs75rnDZ_iXkIJ7GHS-RZYaU5Yhg=w408-h306-k-no,6.0,3,2025-06-15T23:37:59.974Z,regaleria
Ampola Mía Regalería,Tienda de cubertería,,Mitre 1186,+54 249 420-7417,Tandil,Provincia de Buenos Aires,-37.3205436,-59.129576,5.0,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=959W_o0Jgnmi_Do4aBO8_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.7519&pitch=0&thumbfov=100,1.0,1,2025-06-15T23:37:59.973Z,regaleria
Polirrubro Sol- Mar,Comercio,https://www.facebook.com/sol.mar.9803,De la Canal 223,+54 249 434-0552,Tandil,Provincia de Buenos Aires,-37.3012262,-59.1654465,4.7,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUL6qpkMWJidPDA_OjRjj_OW1pBVBMviMYMVFMXh-Mfnjd5krMWoZTVpG9IIXkqtWK0_O7HoCTkRElEsikSEqrGLDpDAjmIAe0NzOkTuEYabq5Dx2JT9OScxxy1nWsIMBoHVxx=w408-h544-k-no,4.0,82,2025-06-15T23:37:59.973Z,regaleria
Castellanas,Tienda de ropa,http://www.castellanas.com.ar/,San Martín 650,,Tandil,Provincia de Buenos Aires,-37.3260183,-59.1360609,4.3,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqynnwCs9_NgL3DQQo_RHjPRdJBEFEgujbGNiZycWKzaw_dSy3whlXfwqzrzAazpyPrOLFrVEOYdwdkGh1Cn5-cjrLrwtBAFphW5mqlkltOqR-ki7bCsA2bidc5XejJh487r8AY=w426-h240-k-no,9.0,327,2025-06-15T23:38:00.068Z,blanqueria
Entre a mi pago Artesanías,Tienda de recuerdos,,Av. Estrada 1395,+54 249 448-5948,Tandil,Provincia de Buenos Aires,-37.3450427,-59.1595277,4.8,3,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQXsYHQlvZ6ZuEj7yXamqqBiYvz9jh_hRlAwLIZUPa_FIS-VlCIkgDHXzZlbWhlLCWvy_O5xZNhZbWeGLDHb0Ql7XbamQ1yKHtXKbpowxyCWWQ9gRE0LmxoDR21WBMkjPj2GRR=w408-h544-k-no,63.0,109,2025-06-15T23:37:59.973Z,regaleria
Pupina Regaleria en Tandil,Tienda de regalos,,Alvarado 765,+54 249 462-4106,Tandil,Provincia de Buenos Aires,-37.3036792,-59.1747581,4.6,1,https://lh3.googleusercontent.com/p/AF1QipPVELhL9QWdCkLYXOv3eUl4db6LMskASP8b7p9o=w408-h544-k-no,167.0,11,2025-06-15T23:37:59.972Z,regaleria
Regalería Tandil,Granja,,"Circuito turistico El Centinela Continuación, Av. Estrada 1600",,Tandil,Provincia de Buenos Aires,-37.3449224,-59.1596647,5.0,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zq9Qs96Hg8-TWrZe3RrHOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.81079&pitch=0&thumbfov=100,1.0,1,2025-06-15T23:37:59.973Z,regaleria
Bien Nuestro regaleria criolla,Cuchillería,http://www.biennuestro.com.ar/,Av. Monseñor Actis 1551,+54 249 443-2342,Tandil,Provincia de Buenos Aires,-37.3103588,-59.112158,4.9,7,https://lh3.googleusercontent.com/p/AF1QipNrs--r0Dwk1XkK6Sd3rl9Y1Y_fquijMrEM2wfH=w461-h240-k-no,93.0,21,2025-06-15T23:37:59.974Z,regaleria
Roqui Electronica,Tienda de electrónica,http://www.facebook.com/roqui.electronica,Gral. Rodríguez 1316,+54 249 457-3257,Tandil,Provincia de Buenos Aires,-37.3178271,-59.1419635,4.3,19,https://lh3.googleusercontent.com/p/AF1QipM3bXb9ntjRZVhkatWmcOeUJ7WVrBH4S-2eNULg=w408-h408-k-no,313.0,674,2025-06-15T23:38:46.444Z,tecnologia
Bianqueria Colchones,Colchonería,https://www.bianqueria.com.ar/,11 de Septiembre 902,+54 249 411-2714,Tandil,Provincia de Buenos Aires,-37.3181985,-59.1272155,4.5,6,https://lh3.googleusercontent.com/p/AF1QipMsUCagx62PwPaPi1hQrcajF8XzOrjHX6vvFkJs=w408-h306-k-no,107.0,86,2025-06-15T23:38:00.067Z,blanqueria
Sector 7 Gamers,Tienda de informática,http://www.sector7gamers.com.ar/,Leandro Alem 1126,+54 249 449-5179,Tandil,Provincia de Buenos Aires,-37.3190243,-59.1376757,4.8,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosfzU8UIhTuw4J_FCWtr34dQm0-YfCt3dTPGV4-a6JO5enDZQuFD8rKZBe0yIhdJ2aEr0K4lIQ7Bj-yID6u1SGoZsqe-oHYLXEcNe-2cHwz1_pEX7_shZccaGvPAl7vRG-KT6HCQ=w426-h240-k-no,22.0,308,2025-06-15T23:38:46.444Z,tecnologia
Delphos Technology,Establecimiento de reparación de artículos electrónicos,http://www.delphostech.com.ar/,Gral. Rodríguez 936,+54 249 442-0556,Tandil,Provincia de Buenos Aires,-37.3222576,-59.1392614,4.8,16,https://lh3.googleusercontent.com/p/AF1QipOFMvC053K_gIO_MvtN2JuoQp4zxb3D7y9g9AKj=w408-h526-k-no,40.0,60,2025-06-15T23:38:46.444Z,tecnologia
Almacén,Tienda de alimentación,,,,Tandil,Provincia de Buenos Aires,-37.3011376,-59.1637703,2.0,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kqc0dExJfZx-n_O74pLkRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.17221&pitch=0&thumbfov=100,1.0,2,2025-06-15T23:38:50.157Z,comercio
Kiosco,Tienda de alimentación,,De la Canal 117,+54 249 437-8135,Tandil,Provincia de Buenos Aires,-37.3001531,-59.1634985,3.7,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UrA-KoMq-Tp9Hc4Jj20pUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.80771&pitch=0&thumbfov=100,1.0,7,2025-06-15T23:38:50.157Z,comercio
Blanqueria Bianqueria Colchones y Sommiers,Colchonería,https://www.bianqueria.com.ar/,Leandro Alem 695,+54 249 442-1929,Tandil,Provincia de Buenos Aires,-37.3241011,-59.1343564,4.9,5,https://lh3.googleusercontent.com/p/AF1QipP_z03htdfzEOpnH3zMS6ZuR0KNUG6PZhlFSgcV=w408-h408-k-no,213.0,15,2025-06-15T23:38:00.067Z,blanqueria
El Nogal cuchillos,Cuchillería,,Laprida 2524,+54 249 435-8755,Tandil,Provincia de Buenos Aires,-37.2929824,-59.1686225,5.0,17,,,1,2025-06-15T23:38:50.157Z,comercio
Cooperativa apícola (Copsapa),Tienda de alimentación,,RN226 173,,Tandil,Provincia de Buenos Aires,-37.291135,-59.188987,5.0,16,,,1,2025-06-15T23:38:50.157Z,comercio
"Barraca ""Kimey""",Comercio,,Azucena José Cabral y,+54 249 445-4017,Tandil,Provincia de Buenos Aires,-37.2995042,-59.1668213,4.5,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_unYwjF7EJUguKLrOicIr9Eaai2HbhfLaa5geCh8ASWSW5Q4ZK5wdIgk1_BrJEUs0Pjpkd9yTnL5qpu_iyla2NlWaegB3gnSuvHWS25zrcsWjeADNTt94H9jaS8toBsycsIAGsQ=w426-h240-k-no,2.0,8,2025-06-15T23:38:50.157Z,comercio
Kiosco El Semáforo,Kiosco,,"Avenida Lunghi, Piccirilli &",,Tandil,Provincia de Buenos Aires,-37.2995314,-59.1714882,5.0,13,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooM054wcfzAXlZ9wCy0xBpztgQJl_OR1OQ8uXDg-Ag8Ondviix5XCdFyVyOkaJhAdgO42YVRhVXCx-pTsd0rXZtR-2uULl22jc_VPbxcN3ZK8FoDGugUvXkxgPnlE8zbEnT4yQpg=w426-h240-k-no,4.0,1,2025-06-15T23:38:50.157Z,comercio
Bakery,Panadería,,,+54 249 462-2568,Tandil,Provincia de Buenos Aires,-37.2980795,-59.1738335,4.5,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrskH_B8E3oQpIQHDvrK94DCxeM6oVaTXgg0ucTl7HmmZlucCzRBQPS_JoFDkpNUVaCIouKpEWVmK5LbJJxtMqm5S-H0We0q9E-GwOB7UhkKdXhWzV-aeXqfm8rx3th44X_1ao=w408-h544-k-no,17.0,162,2025-06-15T23:38:50.157Z,comercio
Informática Tandil,Consultora informática,http://www.informaticatandil.com.ar/,14 de Julio 1562 2,+54 249 444-0068,Tandil,Provincia de Buenos Aires,-37.3164194,-59.1477336,5.0,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xlMvvlUMvgzBb-6uqEDXBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.5367&pitch=0&thumbfov=100,12.0,4,2025-06-15T23:38:46.444Z,tecnologia
Autoservicio Leire,Tienda de alimentación,,,+54 249 406-1664,Tandil,Provincia de Buenos Aires,-37.2968756,-59.1725289,5.0,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nox3a7WnwHZit23MAROrIpCZb16D9NqtxPKJhh7WR4oRgMbN7owP6kjqTsCJacDPp0JlTrLzhntawaKuIt5zIoyTj4ZmNtE9mp74MbL264eFnrp23G-20POMts82rTkKkuBnmE=w408-h306-k-no,19.0,1,2025-06-15T23:38:50.157Z,comercio
MERCADO ZARCOIRIS,Tienda de alimentación,,Entre Ríos,,Tandil,Provincia de Buenos Aires,-37.2916496,-59.1574893,,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fHXvflU9ixJe1nQcysCbcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.20619&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:38:50.157Z,comercio
Agrototal,Tienda de herramientas,https://www.agrototal.com.ar/,Buenos Aires 1198 Calle Buenos Aires y Ruta 226,+54 249 442-8698,Tandil,Provincia de Buenos Aires,-37.2904377,-59.1474589,4.9,15,https://lh3.googleusercontent.com/p/AF1QipOoRBrz-1_LXsaELbffWYrzoTXTi8IxAz0cHu76=w427-h240-k-no,34.0,36,2025-06-15T23:38:46.443Z,tecnologia
Galtech,Comercio,,Parque Industrial Tandil - Calle 6 n°465,+54 249 442-8506,Tandil,Provincia de Buenos Aires,-37.2914922,-59.1886446,4.6,9,https://lh3.googleusercontent.com/p/AF1QipNje5AehY0lJupeUfrhRez6bXoX33zNcYKRK9yl=w408-h272-k-no,11.0,39,2025-06-15T23:38:50.157Z,comercio
Despensa domini,Supermercado,,,,Tandil,Provincia de Buenos Aires,-37.293852,-59.1604995,4.7,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqs4bFkdGFJIsSc4l3I-qSMexfdmIeLOhAp17eG1POc7R0N79BiLKOK8DTZ0wx1QhHuMCwm2Erc7OugZ0fOUjfAh73ymATHhLmeVmY_Y8ZkMI4mcqz8c0aQ8ZSurNXu5lDLyp0=w426-h240-k-no,31.0,56,2025-06-15T23:38:50.157Z,comercio
GastroLobos,Comercio,,Av. Lunghi 2242,,Tandil,Provincia de Buenos Aires,-37.3001875,-59.1711552,,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zdG93cNqId3BtzZXobYe-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.91841&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:38:50.157Z,comercio
El Camionero,Tienda general,,Guise 350,,Tandil,Provincia de Buenos Aires,-37.2946787,-59.1750092,,8,,,0,2025-06-15T23:38:50.157Z,comercio
Olivia merceria,Comercio,,Entre Ríos 459,,Tandil,Provincia de Buenos Aires,-37.2939117,-59.1600924,,5,,,0,2025-06-15T23:38:50.157Z,comercio
Barraca el colibrí,Comercio,,Américo Reynoso 2194,+54 249 454-9952,Tandil,Provincia de Buenos Aires,-37.2932916,-59.1608895,4.6,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npsRqi7dqyGQ38vo6buYdS4Lp4B3OH2_JcDn6P8YDvh3cet0LCujvfB5_40kMeA1DDxrW0cL90D3lon2XtJIkik5XqV8Fphxt4fqwwlH-ymsm96b0OmfB4LBcx6s-ZXe6KM3Sg=w426-h240-k-no,7.0,5,2025-06-15T23:38:50.156Z,comercio
Duque Indumentaria,Tienda de ropa,,José Cabral 2266,+54 249 427-1494,Tandil,Provincia de Buenos Aires,-37.2980555,-59.1689632,5.0,2,https://lh3.googleusercontent.com/p/AF1QipOPp3eTQAVpQxnl-4lHPcpiUVPgfIr8RvuVYCrw=w408-h544-k-no,5.0,1,2025-06-15T23:38:50.156Z,comercio
Dietetica Sol,Tienda de alimentación,,Av. Lunghi 2223,+54 249 445-0614,Tandil,Provincia de Buenos Aires,-37.3001845,-59.1706337,4.4,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gsQUPqVhtmrd9qX4uPtyrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.359673&pitch=0&thumbfov=100,2.0,33,2025-06-15T23:38:50.156Z,comercio
Techno Computación 2.0,Tienda de informática,,9 de Julio 724,+54 249 453-8681,Tandil,Provincia de Buenos Aires,-37.3243916,-59.1362341,4.6,14,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoddWuaZCJ1oKYnnKrXEyzQUI9g8ILHHWsKK-KZQr8bGOkbs4sn3ZzVW1LmYcclMGs9KSvXRJTwcZFZ_5Lnj7fTUAg20Zc-B2Ub9wuUtjE99kvBYyazph1SmWFjleGsmVY8vCk=w408-h306-k-no,2.0,55,2025-06-15T23:38:46.443Z,tecnologia
G-Tec,Empresa de software,,San Lorenzo 859,+54 249 437-1103,Tandil,Provincia de Buenos Aires,-37.325392,-59.143823,,13,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YDoIuU9ugoaQDOPBvWLGKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.283047&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:38:46.443Z,tecnologia
Area Técnica Tandil - Servicio Técnico - Venta de insumos informáticos,Servicio de informática,https://www.facebook.com/AreaTecnicaTandil/,4 de Abril 646,+54 249 460-9561,Tandil,Provincia de Buenos Aires,-37.3230092,-59.129635,4.9,10,https://lh3.googleusercontent.com/p/AF1QipMUSgQw_4tKRMR2edL5BJsn8iBYnvEfNWRoAm3J=w408-h342-k-no,16.0,35,2025-06-15T23:38:46.443Z,tecnologia
Tiendas T,Tienda de herramientas,,Sarmiento 625,+54 249 462-3496,Tandil,Provincia de Buenos Aires,-37.3250748,-59.1369568,3.8,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvS7_LUSyaSWf0nAHwU-a8OgiXqCN3PUP_nzfT9bXSmfAS8S2qO0OX5-iamptwFQGY401PmaeFnil7adbpx6nGe00GkVtzlzBypQ3pbBKEIZjdN4irccVzCJjYWTdIDgl7vZfjbw=w425-h240-k-no,3.0,40,2025-06-15T23:38:46.443Z,tecnologia
Cluster Tecnológico Tandil,Asociación u organización,http://clustertecnologicotandil.org.ar/,Av. Avellaneda 1140,+54 9 249 424-9939,Tandil,Provincia de Buenos Aires,-37.3303276,-59.1242051,5.0,20,https://lh3.googleusercontent.com/p/AF1QipMtJ3XkQ5zAXYpO0N3xOi9DG1uV4Zh1RWzAiYUF=w738-h240-k-no,2.0,1,2025-06-15T23:38:46.444Z,tecnologia
Techno Tecnología+Insumos,Comercio,,9 de Julio 724,+54 9 249 432-9716,Tandil,Provincia de Buenos Aires,-37.3243916,-59.1362341,3.7,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQpwYCFwnb396hjcKfJBUIVGYBBjVyjS_QdyFCcS5t5c3Bfazr5adCfiL0ueaBT00rba0zY2Wmod2JPEmgE6EIvZEFEr6S-juWl05W8krw2IxJRi_drNae00bvrwJipvzAF69YTQ=w408-h725-k-no,8.0,6,2025-06-15T23:38:46.443Z,tecnologia
